"elements_number","y_component_number","vector_length","temporary_size","vector_recompute","load_overlap","threads_number","lws_y","time_per_pixel","run","step"
6,6,1,2,"true","false",1024,8,1.17642516833282e-10,70,1
6,6,1,2,"true","false",1024,256,9.05311947801722e-10,70,1
12,6,1,2,"true","false",1024,512,1.9356312458235e-09,70,1
12,6,1,2,"true","true",1024,256,9.73202490562263e-10,70,1
18,6,1,2,"true","false",1024,2,2.02762558589677e-10,70,1
24,6,1,2,"true","false",1024,128,4.11134945783675e-10,70,1
18,6,1,2,"true","true",1024,32,2.04312758296843e-10,70,1
6,6,1,2,"true","false",1024,128,4.33511607264778e-10,70,1
6,6,1,4,"true","false",1024,64,2.33681280815557e-10,70,1
18,6,1,4,"true","false",1024,64,3.0430158729775e-10,70,1
18,6,1,4,"true","false",1024,32,2.01720491086732e-10,70,1
6,6,1,4,"true","true",1024,8,1.20170053330998e-10,70,1
12,6,1,4,"true","false",1024,256,9.65418981809165e-10,70,1
12,6,1,2,"true","false",1024,1,1.72027984763759e-10,70,1
24,6,1,2,"true","false",1024,1024,3.74115848872652e-09,70,1
12,6,1,4,"true","true",1024,2,1.52337055891565e-10,70,1
18,6,1,4,"true","true",1024,8,2.00335082779587e-10,70,2
6,6,1,2,"true","false",1024,8,1.17642516833282e-10,70,2
18,6,1,2,"true","true",1024,8,1.96980588874906e-10,70,2
12,6,1,4,"true","false",1024,8,1.47696848296835e-10,70,2
12,6,1,4,"true","true",1024,8,1.46321716607771e-10,70,2
6,6,1,2,"true","true",1024,8,1.18235071768955e-10,70,3
6,6,1,4,"true","true",1024,8,1.20170053330998e-10,70,3
6,6,1,2,"true","false",1024,8,1.17642516833282e-10,70,3
6,6,1,4,"true","false",1024,8,1.20545060937111e-10,70,3
3,3,1,2,"true","true",512,4,1.37224255132475e-10,71,1
3,3,1,4,"true","false",512,4,1.35429549481083e-10,71,1
9,3,1,2,"true","true",512,16,1.99190407202935e-10,71,1
9,3,1,2,"true","false",512,16,1.98504750898433e-10,71,1
3,3,1,2,"true","false",512,32,2.37308336222471e-10,71,1
9,3,1,2,"true","true",512,256,1.71578239673542e-09,71,1
6,3,1,4,"true","false",512,4,1.58385161446309e-10,71,1
12,3,1,4,"true","false",512,16,1.8403779665903e-10,71,1
12,3,1,4,"true","true",512,4,1.80631014406868e-10,71,1
12,3,1,2,"true","true",512,64,4.04837190224545e-10,71,1
12,3,1,2,"true","false",512,64,4.0520967787911e-10,71,1
9,3,1,2,"true","false",512,128,8.92540615661629e-10,71,1
3,3,1,2,"true","false",512,4,1.36227302720955e-10,71,1
6,3,1,2,"true","false",512,16,1.60118312783624e-10,71,1
9,3,1,4,"true","false",512,1,2.08954787215042e-10,71,1
6,3,1,4,"true","true",512,256,1.71375213727019e-09,71,1
3,3,1,4,"true","false",512,512,3.49271513036637e-09,71,1
3,3,1,4,"true","true",512,64,4.42227985172864e-10,71,1
6,3,1,2,"true","false",512,4,1.59298511476452e-10,71,1
12,3,1,2,"true","true",512,8,1.77744743287554e-10,71,1
9,3,1,2,"true","false",512,256,1.71897106947408e-09,71,1
9,3,1,2,"true","false",512,4,1.99595884371813e-10,71,1
9,3,1,4,"true","true",512,16,2.00746744191894e-10,71,1
12,3,1,4,"true","false",512,32,2.38997810838867e-10,71,1
12,3,1,4,"true","true",512,512,2.98116971985362e-09,71,1
9,3,1,4,"true","true",512,8,2.0732643660062e-10,71,1
12,3,1,2,"true","false",512,8,1.77893547019163e-10,71,1
6,3,1,2,"true","true",512,512,3.45590379437608e-09,71,1
3,3,1,4,"true","false",512,128,8.71627783171182e-10,71,1
12,3,1,4,"true","true",512,256,1.49678115981867e-09,71,1
3,3,1,2,"true","true",512,4,1.37224255132475e-10,71,3
3,3,1,2,"true","false",512,4,1.36227302720955e-10,71,3
3,3,1,4,"true","false",512,4,1.35429549481083e-10,71,3
3,3,1,4,"true","true",512,4,1.35806763141539e-10,71,3
18,6,1,2,"true","false",1024,1024,4.25618148719193e-09,72,1
6,6,1,2,"true","false",1024,4,1.18746991977228e-10,72,1
12,6,1,2,"true","true",1024,1,1.66266800720289e-10,72,1
24,6,1,2,"true","true",1024,8,1.77595009577156e-10,72,1
24,6,1,4,"true","false",1024,64,2.55515132795485e-10,72,1
24,6,1,4,"true","false",1024,256,8.67974314181006e-10,72,1
18,6,1,2,"true","false",1024,2,2.02762558589677e-10,72,1
6,6,1,2,"true","false",1024,64,2.35916660909475e-10,72,1
6,6,1,2,"true","false",1024,32,1.30214124849928e-10,72,1
24,6,1,4,"true","true",1024,16,1.77814945310949e-10,72,1
18,6,1,4,"true","false",1024,128,4.89538583425146e-10,72,1
6,6,1,4,"true","true",1024,8,1.20170053330998e-10,72,1
24,6,1,4,"true","false",1024,512,1.73705804641885e-09,72,1
12,6,1,2,"true","true",1024,512,1.93902912955359e-09,72,1
24,6,1,2,"true","true",1024,16,1.7915727406347e-10,72,1
24,6,1,4,"true","true",1024,1024,3.76199891146495e-09,72,1
18,6,1,4,"true","true",1024,1,2.11893736135149e-10,72,1
6,6,1,4,"true","true",1024,1,1.29667282018423e-10,72,1
24,6,1,4,"true","true",1024,64,2.56782613592105e-10,72,1
12,6,1,4,"true","false",1024,128,4.52615376533561e-10,72,1
12,6,1,4,"true","true",1024,1,1.64708638170676e-10,72,1
6,6,1,2,"true","true",1024,32,1.306016079639e-10,72,1
6,6,1,4,"true","false",1024,4,1.18096841715479e-10,72,1
24,6,1,4,"true","false",1024,2,1.93659839184499e-10,72,1
18,6,1,2,"true","false",1024,32,2.01888487367158e-10,72,1
6,6,1,2,"true","true",1024,128,4.33665708012082e-10,72,1
12,6,1,4,"true","false",1024,64,2.58855338437897e-10,72,1
18,6,1,4,"true","true",1024,64,3.0339643354183e-10,72,1
12,6,1,2,"true","true",1024,16,1.51141474139474e-10,72,1
24,6,1,2,"true","true",1024,1024,3.73508379450786e-09,72,1
6,6,1,4,"true","false",1024,8,1.20545060937111e-10,72,2
18,6,1,2,"true","false",1024,8,1.98178504530486e-10,72,2
6,6,1,4,"true","true",1024,8,1.20170053330998e-10,72,2
